EventType	Survey Type	VIN First9	VIN Last8	ModelYear	BodyModelCode	CorpVehicleDescription	Family Code	CustomerID	SurveyStatus	PurchaseDate	BuildDate	SampleDate	ReceiptDate	ZoneCode (BC)	SALES DISTRICT	SalesGroupSize	Brand	DealerCode	MarketCode	PlantCode	G_Date	RepairNumber	RepairDate	SERVICE DISTRICT 	SalesPerson_SID	FinancePerson_SID	SalesManager_SID	ServiceAdvisor_SID	Technician_SID	QGENDER	QAGE	QMARITAL	QINCOME	QArea	QEducation	AR_QSalesAdvocacy	AR_QBrandAdvocacy	AR_QAvailableVehs	AR_QAppearance	AR_QComfort	AR_QFacility	AR_QFollowThrough	AR_QVehKnowledge	AR_QMeetNeeds	AR_QCourteous	AR_QResponsive	AR_QHonest	AR_QTabletDevice	AR_QTabletUse_VehNeeds	AR_QTabletUse_VehFeatures	AR_QTabletUse_CapturePersonalInfo	AR_QTabletUse_PricingPayment	AR_QTabletUse_Other	AR_QTabletUse_NoRecall	AR_QTabletUse_VerbOther	AR_QTestDrive	AR_QTestDriveReason	AR_QTestDriveReason_VerbOther	AR_QSalesCons	AR_QAgreementEase	AR_QClarity	AR_QTimeFinalPaperwork	AR_QFairness	AR_QProfessional	AR_QWorkingOutDeal	AR_QPressure	AR_QExplainVehFeatures	AR_QHandoff	AR_QTimeFinalDelivery	AR_QVehCondition	AR_QConvenience	AR_QBluetooth	AR_QVehCommunication	AR_QFeatureSetup	AR_QDelivery	AR_QVehConditionDesc_Dings	AR_QVehConditionDesc_Dirty	AR_QVehConditionDesc_MissingFeature	AR_QVehConditionDesc_NoIssues	AR_QVehConditionDesc_Other	AR_QVehConditionDesc_VerbOther	AR_QSalesExperience	AR_DealerSat_Verbatim	AR_DealerSat_Verbatim_Codes_Array	AR_DealerSat_Verbatim_Codes_01	AR_DealerSat_Verbatim_Codes_02	AR_DealerSat_Verbatim_Codes_03	AR_QModelSat	AR_ModelSat_Verbatim	AR_ModelSat_Verbatim_Codes_Array	AR_ModelSat_Verbatim_Codes_01	AR_ModelSat_Verbatim_Codes_02	AR_ModelSat_Verbatim_Codes_03	AR_QServAdvocacy	AR_QTypeWork ExpressLane	AR_QTypeWork NotExpressLane	AR_QTypeWork Warranty	AR_QTypeWork NonWarranty	AR_QTypeWork Recall	AR_QTypeWork Collision_BodyRepair	AR_QTypeWork Other(specify)	AR_QTypeWork_VerbOther	AR_QFFV	AR_QFFVReasons_Busy	AR_QFFVReasons_MoreWork	AR_QFFVReasons_NotFind	AR_QFFVReasons_BrokeAgain	AR_QFFVReasons_PartsNA	AR_QFFVReasons_NotFixed	AR_QFFVReasons_NewProb	AR_QFFVReasons_NotWarr	AR_QFFVReasons_NoAppt	AR_QFFVReasons_Other	AR_QFFVReasons_DontKnow	AR_QFFVReasons_VerbOther	AR_FFVFix_Maint	AR_FFVFix_WarningIndic	AR_FFVFix_Engine	AR_FFVFix_NoStart	AR_FFVFix_Xmissn	AR_FFVFix_Brakes	AR_FFVFix_SteerSuspn	AR_FFVFix_TiresWheels	AR_FFVFix_Exterior	AR_FFVFix_WaterWind	AR_FFVFix_Interior	AR_FFVFix_SqueakRattleVibr	AR_FFVFix_NavAudioEnter	AR_FFVFix_Electrical	AR_FFVFix_HeatingAC	AR_FFVFix_SunroofTop	AR_FFVFix_Doors	AR_FFVFix_Recall	AR_FFVFix_Seats	AR_FFVFix_Access	AR_FFVFix_Other	AR_FFVFix_VerbOther	AR_QTimeComplete	AR_Q_ThoroughWork	AR_QCondition	AR_QKnowledge	AR_QCourtesy	AR_QResponsiveness	AR_QThoroughExplain	AR_QFocused	AR_QAdvice	AR_QVehInspect	AR_StatusUpdate	AR_CostEstimate	AR_Q_SERV_ADV	AR_QEaseSched	AR_QHowSched	AR_QDayWait	AR_QDaySat	AR_QTimelinessDropoff	AR_QFacilityComfort	AR_QFacilityEase	AR_QCleanFacility	AR_QTabletPurpose_CapturePersonalInfo	AR_QTabletPurpose_ServiceHistory	AR_QTabletPurpose_Odometer	AR_QTabletPurpose_WorkToComplete	AR_QTabletPurpose_IssueDetails	AR_QTabletPurpose_CostEstimate	AR_QTabletPurpose_Other	AR_QTabletPurpose_NoRecall	AR_QTabletPurpose_VerbOther	AR_QTransOffer	AR_QTransType	AR_QVehReady	AR_QAccuracyCost	AR_QExplainCharges	AR_QWorkPerformed	AR_QPickup	AR_QFairCharges	AR_QHelpful	AR_QServiceExperience	AR_DealerSuggestionVerbatim	AR_DealerSuggestionVerbatim_Codes_Array	AR_DealerSuggestionVerbatim_Codes_01	AR_DealerSuggestionVerbatim_Codes_02	AR_DealerSuggestionVerbatim_Codes_03	CL_ContactYou	CL_Resolved	CL_Advocacy	CL_Delivery	CL_SlsConsult	CL_SER_ADV	CL_Comment	CL_Comment_Category_Codes_Array	CL_Comment_Category_Codes_01	CL_Comment_Category_Codes_02	CL_Comment_Category_Codes_03	Original_DlrAdvocacy	Original_Delivery	Original_SlsConsultant	Original_Serv_Advisor	CL_InviteDate	CL_ReturnDate	CL_Status	UniqueID	Original_ReportMonth	VehicleSaleType	LanguageCode	RPT_MONTH
008	Additional Customer Pay Event	ZARFAECN5	H7557765	2017	GAFT41	GIULIA TI RWD                  RWD	GA	735637828	001	20170812	00000000	20180419	20180419163108	71	G	C	A	69038	U    	7         	0000-00-00	200888    	2018-04-11	N         	          	          	          	S64994N   	S63523M   	1	1943	05	3	3	7	99	10	99	99	99	99	9	99	99	99	99	99	3	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	I only have 5000 miles on the car and have had several issues in both California and Washington state and both dealers were anxious to please. I have never had a warranty problem with my 2012 Honda CRV but I enjoy driving ths car very much so I am very understanding that mechanical issues will arise on a newly released car. As long as Alpha Romeo protects its brand through quickly identifying and resolving issues, the brand should become more desirable notwithstanding unfavorable reviews like Consumer Reports.	1015,1212,2002,2105,2106,2107,3011,5004,8002	1015	1212	2002	10	My Russo Red paint and brown leather interior are beautiful and the body design always draws stares. The responsiveness and agility of the TI are exceptional with amazing power for a four cylinder engine. The power seats and other design features are pleasing except for the automatic engine shut off at stops. Fortunately I can override it each time I start the car. Your Guilia-Stevio  matching Russo Red car TV ad is award winning.	1108,8002	1108	8002	0000	10								 	1	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	10	10	10	10	10	10	10	1	1	1	1	2	10	10	01	05	08	10	06	06	06	00	00	00	00	00	00	00	00	 	5	 	1	9	9	1	10	99	10	10	Yes my Honda Dealer always washes the car at each service.	2106,3012	2106	3012	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	59601612	201804    	1	en	201804    
009	Additional Warranty Event	ZARFAECN8	H7541799	2017	GAFT41	GIULIA TI RWD                  RWD	GA	735627089	001	20170812	00000000	20180419	20180419163930	71	F	E	A	69039	U    	7         	0000-00-00	092146    	2018-04-17	M         	          	          	          	S28241K   	S74550K   	1	1983	01	3	2	5	99	10	99	99	99	99	9	99	99	99	99	99	1	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	 	 	0000	0000	0000	10	 	 	0000	0000	0000	10								 	2	00	00	00	00	00	06	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	15	00	00	00	00	00	00	99	10	10	10	10	10	10	10	1	1	1	1	1	10	10	01	03	10	10	10	10	10	01	00	03	04	05	00	00	00	 	1	1	1	8	1	1	10	99	10	10	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	59601616	201804    	L	en	201804    
009	Additional Warranty Event	ZARFAECNX	H7555106	2017	GAFT41	GIULIA TI RWD                  RWD	GA	714239520	001	20170622	00000000	20180419	20180420041528	66	1	B	A	69032	U    	7         	0000-00-00	014265    	2018-04-17	D         	          	          	          	S80588G   	S30722C   	1	 	 	10	2	 	99	10	99	99	99	99	9	99	99	99	99	99	1	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	 	 	0000	0000	0000	10	Best car I have ever owned.	0370	0370	0000	0000	10								 	1	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	10	10	99	10	10	10	10	1	1	1	2	1	10	10	01	03	04	10	10	10	10	00	00	00	00	00	00	00	08	 	5	 	3	1	9	1	10	10	10	10	n0	7002	7002	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	59601620	201804    	1	en	201804    
009	Additional Warranty Event	ZARFAEEN0	H7537145	2017	GAGT41	GIULIA TI AWD                  AWD	GA	734796078	001	20170512	00000000	20180419	20180419153737	32	2	A	A	69025	U    	7         	0000-00-00	161391    	2018-04-18	K         	          	          	          	S91756N   	S88188A   	1	1946	02	10	2	5	99	10	99	99	99	99	9	99	99	99	99	99	3	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	 	 	0000	0000	0000	10	Everything about the car except the turning radius	0380	0380	0000	0000	10								Updates	1	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	10	10	10	10	10	10	10	1	1	1	1	1	10	10	01	 	09	10	99	06	10	00	00	00	00	00	00	00	00	 	1	1	1	9	9	1	10	99	10	10	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	59601628	201804    	L	en	201804    
009	Additional Warranty Event	ZARFAEEN1	H7544685	2017	GAGT41	GIULIA TI AWD                  AWD	GA	734953663	001	20170531	00000000	20180419	20180419151232	35	F	B	A	69101	U    	7         	0000-00-00	W54252    	2018-04-18	B         	          	          	          	S26546Q   	S67795M   	1	1966	02	3	2	4	99	10	99	99	99	99	9	99	99	99	99	99	3	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	The service manager was very accommodating and demonstrated excellent customer service	1008,1306	1008	1306	0000	10	 	 	0000	0000	0000	10								 	1	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	10	10	10	10	10	10	10	1	1	1	1	1	10	10	01	00	10	10	10	10	10	00	00	00	00	00	00	00	00	 	6	 	1	9	9	1	10	99	10	10	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	59601629	201804    	L	en	201804    
009	Additional Warranty Event	ZARFAEEN2	H7533128	2017	GAGT41	GIULIA TI AWD                  AWD	GA	103654916	001	20170823	00000000	20180419	20180419155234	32	1	A	A	69260	U    	7         	0000-00-00	645788    	2018-04-18	N         	          	          	          	S53215P   	S43938N   	1	1963	02	3	2	7	99	05	99	99	99	99	9	99	99	99	99	99	2	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	Andy the service manager was very personable	1006,1306	1006	1306	0000	08	 	 	0000	0000	0000	09								 	3	00	00	00	00	00	00	00	00	00	10	00	i don't know if work was performed correctly but i assume it was	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	i don't know if work was performed correctly but i assume it was	01	05	09	09	09	09	09	1	1	2	1	1	09	09	01	00	09	09	09	09	09	00	00	00	00	00	00	00	00	 	1	1	3	9	1	1	09	99	09	08	I did not like the AR loaner.  It was the SUV and I would have preferred the Gulia as I do not care for SUVs	3004	3004	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	09			09	 	 	AXFX	59601632	201804    	L	en	201804    
009	Additional Warranty Event	ZARFAEEN3	H7556515	2017	GAGT41	GIULIA TI AWD                  AWD	GA	737387307	001	20180223	00000000	20180419	20180419153046	35	U	B	A	69069	U    	7         	0000-00-00	021725    	2018-04-18	P         	          	          	          	S43204P   	S04346M   	1	1976	02	9	3	7	99	10	99	99	99	99	9	99	99	99	99	99	2	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	Bill, Miles and Cesar are real assets to the dealer	 	0000	0000	0000	10	 	 	0000	0000	0000	10								 	3	00	00	03	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	10	10	10	10	10	10	10	1	1	1	1	1	10	10	01	07	10	10	10	10	10	00	00	00	00	00	00	00	00	 	5	 	1	1	1	1	10	10	10	10	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	59601635	201804    	L	en	201804    
009	Additional Warranty Event	ZARFAEENX	H7552557	2017	GAGT41	GIULIA TI AWD                  AWD	GA	735178861	001	20170629	00000000	20180419	20180423074003	42	P	A	A	69186	U    	7         	0000-00-00	178540    	2018-04-13	P         	          	          	          	S27424B   	S73271N   	2	1950	02	3	1	6	99	10	99	99	99	99	9	99	99	99	99	99	3	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	Outstanding service.  We live in Northern Michigan with no Alfa dealers close.  Service engine lights came on and we called Chris.  We had a window to be in Grand Rapids and he got us an appointment.  Work done exceptionally.  Chris was outstanding and we plan to come to you for our service work. Thank you for Chris and the wonderful service and support we received.  Outstanding.	3001,3011,3104,8002	3001	3011	3104	10	We love the car.  We love the styling and the great responsiveness and enjoyment of driving.  We are taking a road trip West with the car and look forward to a wonderful trip.	2002,8002	2002	8002	0000	10								service engine light concerns and we live in Northern Michigan with no dealer.  we couldn't have asked for better service.  Thank you Chris.	1	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	10	09	10	10	10	10	10	1	1	1	1	1	10	10	01	03	10	10	10	09	10	00	00	00	00	00	00	00	00	 	1	1	1	9	9	1	10	99	10	10	No.	7002	7002	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	59601644	201804    	1	en	201804    
001	Sales	ZARFAEEN7	J7573694	2018	GAGT41	GIULIA TI AWD                  AWD	GA	716957170	001	20180419	20171004	20180420	20180420160550	74	A	A	A	69322	U    	7         	2017-10-04	          	          	A         	S96746Q   	          	S63437P   	          	          	2	1961	04	9	3	5	09	09	09	10	10	09	1	10	10	10	10	10	3	00	00	00	00	00	00	 	1		 	10	09	10	10	10	10	10	1	09	2	09	10	1	1	1	1	10	00	00	00	04	00	 	09	Great SalesRep. Dealership is under construction, so Ill meet Service person later.  Great Representative for dealership!	1304,1306,3102	1304	1306	3102	08	So far, comfortable ride! Looks awesome!	8002	8002	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	Anxious for New Building to be completed!	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	09	10	10		 	 	AXFX	59604854	201804    	1	en	201804    
001	Sales	ZARFAEEN8	J7573798	2018	GAGT41	GIULIA TI AWD                  AWD	GA	737725433	001	20180418	20171003	20180420	20180421085106	42	B	B	A	69008	U    	7         	2017-10-03	          	          	B         	S64356D   	S80333M   	S80333M   	          	          	2	1967	02	6	2	5	10	10	10	10	10	10	1	10	10	10	10	10	1	00	00	00	00	00	06	 	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	No pressure, up front, honest. Great experience buying a car from Danny! Will do again!	1012,1018	1012	1018	0000	10	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	No	7002	7002	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	59605366	201804    	1	en	201804    
001	Sales	ZARFAEEN4	H7553591	2017	GAGT41	GIULIA TI AWD                  AWD	GA	737885202	001	20180419	20170509	20180420	20180423175807	70	E	B	A	69007	U    	7         	2017-05-09	          	          	F         	S78107L   	S45414P   	S45414P   	          	          	2	1968	02	5	3	2	10	10	06	10	05	07	1	10	10	10	10	10	3	00	00	00	00	00	00	 	1		 	10	10	10	07	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	Clay Bauer has been awesome to work with	3006	3006	0000	0000	10	Everything	7001	7001	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	No	7002	7002	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	59605455	201804    	L	en	201804    
001	Sales	ZARFAEDN8	J7571017	2018	GAGL41	GIULIA AWD                     AWD	GA	737938469	001	20180416	20170918	20180420	20180421221625	71	D	C	A	69146	U    	7         	2017-09-18	          	          	Y         	S83959J   	S08289B   	S17840O   	          	          	1	1980	04	4	3	5	10	10	10	10	10	10	1	10	10	10	10	10	1	00	00	00	04	00	00	 	2	5	 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	Great overall! Thanks to Dan and the team at Alfa Romeo Glendale. Great deal, great car. I will definitely send you referrals :)	5002	5002	0000	0000	10	Excellent service, great people	0370	0370	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	All great	7001	7001	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	59605743	201804    	E	en	201804    
001	Sales	ZARFAEEN5	J7575802	2018	GAGT41	GIULIA TI AWD                  AWD	GA	737942068	001	20180418	20171023	20180420	20180423091458	32	1	B	A	69048	U    	7         	2017-10-23	          	          	J         	S20114N   	          	S47946F   	          	          	1	1987	02	2	2	5	10	10	10	10	10	10	1	10	10	10	10	10	3	00	00	00	00	00	00	 	2	5	 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	Very good salesman. Nice people.	1006	1006	0000	0000	10	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	No.	7002	7002	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	59606366	201804    	L	en	201804    
001	Sales	ZARFAECN0	J7572020	2018	GAFT41	GIULIA TI RWD                  RWD	GA	737944793	001	20180417	20170919	20180420	20180420223835	63	A	B	A	69350	U    	7         	2017-09-19	          	          	C         	S80776P   	          	S74533P   	          	          	1	1970	04	4	3	5	09	09	10	08	08	08	1	09	10	10	10	10	2	00	00	00	00	00	00	 	1		 	10	07	10	09	08	09	09	2	07	1	10	10	1	1	1	1	09	00	00	00	04	00	 	10	level of comfort with sales and finance personnel	1302,5102	1302	5102	0000	10	look, simple and well designed user interface, power, price.	5002	5002	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	wifi	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	09	09	10		 	 	AXFX	59606855	201804    	1	en	201804    
009	Additional Warranty Event	ZARFAEAV6	J7577497	2018	GAFP41	GIULIA QUADRIFOGLIO RWD        RWD	GA	737080622	001	20180126	00000000	20180420	20180420170721	70	G	B	A	69107	U    	7         	0000-00-00	217229    	2018-04-17	M         	          	          	          	S81729K   	S98352N   	1	1955	02	10	2	7	99	10	99	99	99	99	9	99	99	99	99	99	3	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	Fred Nelson was amazing. Very attentive and truly cares about the customer.	1002	1002	0000	0000	10	My service adviser knows the car and gave beneficial advice.	1009,1305	1009	1305	0000	10								 	1	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	09	10	10	10	10	10	10	1	1	1	1	1	10	09	01	01	10	10	10	10	10	00	00	00	00	00	00	00	00	 	1	1	1	9	1	1	10	99	10	10	No suggestions	7002	7002	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	59634308	201804    	1	en	201804    
009	Additional Warranty Event	ZARFAEAV9	H7560560	2017	GAFP41	GIULIA QUADRIFOGLIO RWD        RWD	GA	190094323	001	20180330	00000000	20180420	20180423122412	66	A	A	A	69105	U    	7         	0000-00-00	061953    	2018-04-16	A         	          	          	          	S32396P   	S45649O   	1	1950	02	10	3	7	99	10	99	99	99	99	9	99	99	99	99	99	3	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	 	 	0000	0000	0000	10	 	 	0000	0000	0000	10								 	3	00	00	00	00	05	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	09	10	10	10	10	1	1	1	1	2	10	99	03	 	99	10	10	10	10	00	00	00	00	00	00	00	00	 	1	2	1	9	9	9	10	99	10	10	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	59634310	201804    	1	en	201804    
009	Additional Warranty Event	ZARFAEDN1	H7553971	2017	GAGL41	GIULIA AWD                     AWD	GA	081265502	001	20170825	00000000	20180420	20180424141016	32	2	A	A	69224	U    	7         	0000-00-00	422937    	2018-04-13	E         	          	          	          	S14276N   	S65145M   	2	1994	01	5	2	5	99	08	99	99	99	99	9	99	99	99	99	99	2	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	They finally figured out the problem that has been occurring for the last 6 times that I have brought the car in for.  Hopefully it doesnt act up again.	1212,1213	1212	1213	0000	08	 	 	0000	0000	0000	08								Bluetooth and audio keeps going in and out and not working properly.  Also the start and stop feature was not working.  This issue has been happening for the last 4 months.  The radio needed to be taken out and a new one put in to fix this issue.	3	00	02	03	04	00	06	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	04	03	05	10	10	10	10	1	1	1	1	1	08	06	01	08	02	08	10	10	10	00	00	00	00	00	00	00	00	 	1	1	1	9	9	9	10	99	10	08	More rentals so there is not a longer wait time.  Cleaner rentals too!	3004,3011	3004	3011	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	08			08	 	 	AXFX	59634335	201804    	L	en	201804    
009	Additional Warranty Event	ZARFAEDN5	H7546991	2017	GAGL41	GIULIA AWD                     AWD	GA	222702393	001	20170624	00000000	20180420	20180420150913	51	H	A	A	69306	U    	7         	0000-00-00	02421B    	2018-04-19	H         	          	          	          	S85162B   	S01604M   	1	1962	01	3	3	5	99	10	99	99	99	99	9	99	99	99	99	99	3	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	Staff and cist	 	0000	0000	0000	10	 	 	0000	0000	0000	10								 	1	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	07	10	10	10	10	10	10	1	1	1	1	1	10	10	01	02	10	10	10	10	10	00	00	00	00	00	00	00	00	 	1	1	1	1	1	1	10	10	10	10	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	59634337	201804    	1	en	201804    
009	Additional Warranty Event	ZARFAEEN3	H7538368	2017	GAGT41	GIULIA TI AWD                  AWD	GA	737870567	001	20180410	00000000	20180420	20180424171225	66	P	A	A	69075	U    	7         	0000-00-00	315823    	2018-04-17	P         	          	          	          	S44689K   	S41104O   	1	1992	02	4	3	5	99	10	99	99	99	99	9	99	99	99	99	99	2	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	 	 	0000	0000	0000	10	 	 	0000	0000	0000	10								 	1	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	10	10	10	10	10	10	10	1	1	1	1	1	10	99	03	 	99	10	10	10	10	00	00	00	00	00	00	00	00	 	1	1	1	9	9	1	10	10	10	10	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	59634345	201804    	L	en	201804    
001	Sales	ZASFAKBN6	J7C03437	2018	GUGT74	STELVIO TI AWD                 AWD	GU	178853479	001	20180419	20171123	20180423	20180424143057	71	F	E	A	69039	U    	7         	2017-11-23	          	          	M         	S82413Q   	S05715Q   	S61620Q   	          	          	2	1960	02	3	2	5	09	09	10	10	10	10	1	10	10	10	10	10	3	00	00	00	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	Very professional and accommodating	1008,1014	1008	1014	0000	09	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	09	10	10		 	 	AXFX	59637880	201804    	L	en	201804    
